ANNEE;MATRICULE;SEXE;DIPLOME;AGAFFECT;DIRAFFECT;GRADE;AGE;ANCIENNETE;ANC_GRADE;NBJABSIRR;NBJABSMAL;NOTE;PROMU
2001;32850;M;MAITRISE       ;46;E;CHEF SERV.PRINC.         ;42;15;3;.0    ;.0    ;18.0 ; 
2001;34100;M;MAITRISE       ;21;E;CHEF SERV.PRINC.         ;39;15;3;.0    ;.0    ;19.0 ; 
2001;40350;M;MASTER         ;10;E;CHEF SERV.PRINC.         ;36;13;3;.0    ;.0    ;19.0 ; 
2001;41350;M;BAC+6          ;17;E;CHEF SERV.PRINC.         ;41;12;3;.0    ;.0    ;19.0 ; 
2001;34350;M;MAITRISE       ;7;E;CHEF SERV.PRINC.         ;49;15;2;.0    ;.0    ;18.7 ; 
2001;36400;M;BAC+6          ;37;E;CHEF DE SERVICE          ;38;14;6;.0    ;.0    ;19.0 ; 
2001;40550;M;MAITRISE       ;0;E;CHEF DE SERVICE          ;37;13;6;.0    ;.0    ;15.0 ; 
2001;38100;M;MAITRISE SC ECO;71;E;CHEF DE SERVICE          ;42;13;4;.0    ;.0    ;17.3 ; 
2001;38450;M;MAITRISE       ;58;E;CHEF DE SERVICE          ;48;13;4;.0    ;.0    ;18.1 ;P
2001;1850;F;PRIMAIRE       ;0;E;CHEF DE SERVICE          ;58;41;3;1.0   ;11.0  ;18.5 ; 
2001;13400;M;BAC            ;0;E;CHEF DE SERVICE          ;54;27;3;.0    ;.0    ;19.0 ;P
2001;20550;M;BAC            ;39;E;CHEF DE SERVICE          ;48;22;3;.0    ;.0    ;19.3 ;P
2001;50700;M;MAITRISE       ;65;E;CHEF DE SERVICE          ;36;9;3;.0    ;.0    ;19.0 ; 
2001;52150;M;BAC+6          ;74;E;CHEF DE SERVICE          ;35;9;3;.0    ;.0    ;17.2 ; 
2001;52450;M;BAC+6          ;32;E;CHEF DE SERVICE          ;36;8;3;.0    ;3.0   ;19.6 ;P
2001;9800;F;SECONDAIRE     ;0;E;CHEF DE SERVICE          ;52;31;2;.0    ;.0    ;18.1 ; 
2001;23950;M;SECONDAIRE     ;24;E;CHEF DE SERVICE          ;43;21;2;.0    ;.0    ;19.0 ;P
2001;37650;M;BAC+5          ;2;E;CHEF DE SERVICE          ;41;13;2;.0    ;.0    ;16.1 ; 
2001;45950;M;MAITRISE       ;64;E;CHEF DE SERVICE          ;38;11;2;.0    ;.0    ;18.6 ; 
2001;48700;M;MAITRISE       ;51;E;CHEF DE SERVICE          ;38;10;2;.0    ;.0    ;19.0 ;P
2001;50650;M;BAC+5          ;68;E;CHEF DE SERVICE          ;39;9;2;.0    ;.0    ;17.9 ; 
2001;57500;M;MAITRISE       ;47;E;CHEF DE SERVICE          ;30;6;2;.0    ;3.0   ;18.0 ; 
2001;46200;M;MAITRISE       ;0;E;S/CHEF SERV.CL1          ;36;11;7;.0    ;5.0   ;15.6 ; 
2001;19750;F;BAC+2          ;22;E;S/CHEF SERV.CL1          ;44;23;4;.0    ;.0    ;19.0 ; 
2001;49300;F;MAITRISE       ;27;E;S/CHEF SERV.CL1          ;33;10;3;.0    ;.0    ;18.1 ; 
2001;52050;F;MAITRISE       ;28;E;S/CHEF SERV.CL1          ;32;9;3;.0    ;.0    ;18.5 ; 
2001;52400;M;BAC+6          ;69;E;S/CHEF SERV.CL1          ;38;8;3;.0    ;.0    ;17.9 ; 
2001;57400;M;BAC+6          ;61;E;S/CHEF SERV.CL1          ;42;6;2;1.0   ;.0    ;17.3 ; 
2001;8300;F;SECONDAIRE     ;1;E;S/CHEF SERV.CL1          ;57;33;1;2.5   ;.0    ;18.0 ;P
2001;10400;M;SECONDAIRE     ;4;E;S/CHEF SERV.CL1          ;53;31;1;.0    ;.0    ;18.0 ;P
2001;14950;M;BAC            ;34;E;S/CHEF SERV.CL1          ;47;26;1;.0    ;.0    ;19.1 ; 
2001;15900;M;BAC            ;13;E;S/CHEF SERV.CL1          ;48;26;1;.0    ;.0    ;19.0 ;P
2001;16300;M;BAC            ;1;E;S/CHEF SERV.CL1          ;48;26;1;.5    ;.0    ;18.1 ;P
2001;19800;F;SECONDAIRE     ;2;E;S/CHEF SERV.CL1          ;44;23;1;3.0   ;2.5   ;16.6 ; 
2001;20100;M;BAC            ;30;E;S/CHEF SERV.CL1          ;45;22;1;.0    ;.0    ;18.0 ;P
2001;22450;M;SECONDAIRE     ;0;E;S/CHEF SERV.CL1          ;44;21;1;.0    ;.0    ;18.8 ; 
2001;53750;F;MAITRISE       ;0;E;S/CHEF SERV.CL1          ;34;8;1;.0    ;.0    ;18.7 ; 
2001;56000;M;MAITRISE       ;27;E;S/CHEF SERV.CL1          ;30;7;1;.0    ;.0    ;17.1 ; 
2001;56050;M;MAITRISE       ;54;E;S/CHEF SERV.CL1          ;35;7;1;.0    ;.0    ;18.8 ;P
2001;59550;M;BAC+6          ;0;E;S/CHEF SERV.CL1          ;38;4;1;.0    ;.0    ;18.0 ;P
2001;41800;M;MAITRISE       ;7;E;S/CHEF SERV.CL2          ;39;12;7;.0    ;2.0   ;17.5 ; 
2001;14900;M;SECONDAIRE     ;0;E;S/CHEF SERV.CL2          ;48;26;2;.0    ;10.0  ;17.6 ; 
2001;56150;M;BAC+5          ;59;E;S/CHEF SERV.CL2          ;35;7;2;.0    ;.0    ;18.0 ;P
2001;8400;M;SECONDAIRE     ;6;E;S/CHEF SERV.CL2          ;57;33;1;.0    ;.0    ;18.4 ;P
2001;11950;M;SECONDAIRE     ;22;E;S/CHEF SERV.CL2          ;54;29;1;.0    ;.0    ;19.0 ;P
2001;13100;M;BAC            ;63;E;S/CHEF SERV.CL2          ;53;27;1;.0    ;.0    ;18.0 ; 
2001;13900;M;SECONDAIRE     ;14;E;S/CHEF SERV.CL2          ;51;27;1;.0    ;.0    ;17.6 ; 
2001;15100;M;BAC            ;27;E;S/CHEF SERV.CL2          ;56;26;1;1.0   ;6.0   ;17.8 ;P
2001;33450;M;BAC            ;17;E;S/CHEF SERV.CL2          ;40;15;1;.0    ;.0    ;17.2 ; 
2001;33550;M;SECONDAIRE     ;55;E;S/CHEF SERV.CL2          ;38;15;1;.0    ;.0    ;17.7 ;P
2001;39500;M;BAC            ;2;E;S/CHEF SERV.CL2          ;37;13;1;.0    ;.0    ;18.2 ;P
2001;59050;M;MAITRISE       ;29;E;S/CHEF SERV.CL2          ;26;4;1;.0    ;.0    ;17.7 ; 
2001;59150;M;MAITRISE       ;7;E;S/CHEF SERV.CL2          ;27;4;1;.0    ;.0    ;18.2 ; 
2001;59450;M;MAITRISE       ;50;E;S/CHEF SERV.CL2          ;32;4;1;.0    ;3.0   ;18.7 ;P
2001;56850;F;MAITRISE       ;19;E;REDACTEUR PRINCIPAL      ;34;6;5;.0    ;.0    ;18.5 ;P
2001;9400;M;BAC            ;15;E;REDACTEUR PRINCIPAL      ;51;31;3;.0    ;.0    ;13.6 ; 
2001;14250;M;SECONDAIRE     ;0;E;REDACTEUR PRINCIPAL      ;51;27;3;.0    ;.0    ;18.6 ;P
2001;15150;M;SECONDAIRE     ;7;E;REDACTEUR PRINCIPAL      ;51;26;2;.0    ;.0    ;18.4 ;P
2001;26000;F;SECONDAIRE     ;50;E;REDACTEUR PRINCIPAL      ;43;20;2;.5    ;.0    ;18.6 ;P
2001;47500;M;MAITRISE       ;25;E;REDACTEUR PRINCIPAL      ;32;10;2;.0    ;.0    ;17.9 ; 
2001;59700;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;27;3;2;.0    ;.0    ;19.0 ; 
2001;59850;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;30;3;2;.0    ;.0    ;19.0 ; 
2001;59900;M;MAITRISE       ;18;E;REDACTEUR PRINCIPAL      ;26;3;2;.0    ;.0    ;17.7 ; 
2001;60050;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;26;3;2;.0    ;.0    ;19.0 ; 
2001;60100;M;MAITRISE       ;27;E;REDACTEUR PRINCIPAL      ;26;3;2;.0    ;.0    ;17.5 ; 
2001;60400;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;30;3;2;.0    ;.0    ;18.4 ; 
2001;60500;M;MAITRISE       ;31;E;REDACTEUR PRINCIPAL      ;26;3;2;.0    ;.0    ;17.5 ; 
2001;60600;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;28;3;2;.0    ;.0    ;18.5 ; 
2001;12100;M;SECONDAIRE     ;26;E;REDACTEUR CL1            ;52;29;4;.0    ;.0    ;15.7 ; 
2001;21850;F;BAC            ;18;E;REDACTEUR CL1            ;43;22;4;.0    ;.0    ;17.3 ; 
2001;15300;F;BAC            ;51;E;REDACTEUR CL1            ;53;26;1;.0    ;.0    ;18.8 ;P
2001;16450;M;SECONDAIRE     ;66;E;REDACTEUR CL1            ;48;26;1;.0    ;.0    ;19.4 ;P
2001;16800;M;SECONDAIRE     ;45;E;REDACTEUR CL1            ;50;25;1;.0    ;.0    ;19.0 ;P
2001;27600;M;SECONDAIRE     ;41;E;REDACTEUR CL1            ;46;19;1;.0    ;.0    ;18.0 ;P
2001;32000;M;SECONDAIRE     ;56;E;REDACTEUR CL1            ;37;16;1;.0    ;.0    ;18.9 ;P
2001;39300;M;SECONDAIRE     ;38;E;REDACTEUR CL1            ;37;13;1;.0    ;.0    ;18.3 ;P
2001;40600;M;SECONDAIRE     ;40;E;REDACTEUR CL1            ;36;13;1;.0    ;.0    ;18.8 ;P
2001;11750;M;BAC            ;19;E;REDACTEUR CL2            ;50;29;6;.0    ;.0    ;18.3 ; 
2001;14550;F;SECONDAIRE     ;46;E;REDACTEUR CL2            ;50;27;1;.0    ;.0    ;19.5 ;P
2001;15550;M;SECONDAIRE     ;7;E;REDACTEUR CL2            ;50;26;1;.0    ;.0    ;18.5 ; 
2001;23000;M;SECONDAIRE     ;52;E;REDACTEUR CL2            ;43;21;1;.0    ;.0    ;19.4 ;P
2001;43000;M;SECONDAIRE     ;36;E;REDACTEUR CL2            ;36;12;1;.0    ;.0    ;17.5 ;P
2001;45850;M;BAC            ;73;E;REDACTEUR CL2            ;43;11;1;.0    ;.0    ;16.0 ; 
2001;25750;M;BAC            ;35;E;REDACTEUR CL3            ;45;20;3;.0    ;.0    ;19.0 ; 
2001;42950;F;SECONDAIRE     ;0;E;REDACTEUR CL3            ;41;12;3;.0    ;22.0  ;18.1 ; 
2001;19700;M;BAC            ;57;E;REDACTEUR CL3            ;42;23;1;.0    ;.0    ;14.5 ; 
2001;31700;M;SECONDAIRE     ;20;E;REDACTEUR CL3            ;39;17;1;.0    ;.0    ;18.0 ;P
2001;49650;M;SECONDAIRE     ;55;E;REDACTEUR CL3            ;37;10;1;.0    ;.0    ;17.8 ; 
2001;12000;M;SECON 1ER CYCLE;75;E;CHEF DE SEC.H.C CL0      ;52;29;10;.0    ;8.0   ;18.0 ;P
2001;17350;M;BAC            ;34;E;CHEF DE SEC.H.C CL0      ;56;24;10;.0    ;17.0  ;15.5 ; 
2001;16350;M;SECONDAIRE     ;7;E;CHEF DE SEC.H.C CL0      ;48;26;9;.0    ;.0    ;18.5 ; 
2001;3850;F;SECON 1ER CYCLE;46;E;CHEF DE SEC.H.C CL0      ;58;38;8;.0    ;.0    ;17.8 ; 
2001;13000;M;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;50;27;8;.0    ;.0    ;17.8 ; 
2001;14000;F;SECONDAIRE     ;0;E;CHEF DE SEC.H.C CL0      ;48;27;8;1.0   ;52.0  ;18.0 ; 
2001;9600;F;SECONDAIRE     ;19;E;CHEF DE SEC.H.C CL0      ;53;31;7;.0    ;5.0   ;18.0 ; 
2001;13500;M;SECONDAIRE     ;35;E;CHEF DE SEC.H.C CL0      ;54;27;7;.0    ;.0    ;20.0 ; 
2001;20050;M;BAC            ;0;E;CHEF DE SEC.H.C CL0      ;43;22;7;.0    ;.0    ;18.0 ; 
2001;21900;F;BAC            ;18;E;CHEF DE SEC.H.C CL0      ;42;22;7;.0    ;.0    ;17.8 ; 
2001;9550;M;SECONDAIRE     ;12;E;CHEF DE SEC.H.C CL0      ;56;31;6;.0    ;.0    ;18.9 ; 
2001;12800;F;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;50;28;6;6.0   ;.0    ;16.9 ; 
2001;14050;F;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;49;27;6;3.0   ;.0    ;18.0 ; 
2001;17000;F;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;47;25;6;.0    ;1.0   ;17.9 ; 
2001;21800;M;SECONDAIRE     ;65;E;CHEF DE SEC.H.C CL0      ;52;22;6;.0    ;.0    ;18.5 ; 
2001;6650;F;SECON 1ER CYCLE;1;E;CHEF DE SEC.H.C CL0      ;54;36;5;2.5   ;3.0   ;17.9 ; 
2001;8450;M;SECON 1ER CYCLE;26;E;CHEF DE SEC.H.C CL0      ;59;33;5;.0    ;.0    ;18.7 ; 
2001;9650;F;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;57;31;5;.0    ;2.0   ;18.0 ; 
2001;16600;F;SECONDAIRE     ;72;E;CHEF DE SEC.H.C CL0      ;46;25;5;.0    ;.0    ;17.9 ; 
2001;19250;M;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;45;23;5;4.5   ;5.0   ;17.9 ; 
2001;19350;M;SECONDAIRE     ;21;E;CHEF DE SEC.H.C CL0      ;45;23;5;.0    ;.0    ;19.0 ; 
2001;23750;M;SECONDAIRE     ;78;E;CHEF DE SEC.H.C CL0      ;48;21;5;1.5   ;.0    ;17.1 ; 
2001;8100;M;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;56;33;4;.0    ;.0    ;18.0 ; 
2001;8250;F;SECONDAIRE     ;0;E;CHEF DE SEC.H.C CL0      ;53;33;4;.0    ;.0    ;18.3 ; 
2001;11000;M;SECONDAIRE     ;8;E;CHEF DE SEC.H.C CL0      ;50;30;4;.0    ;.0    ;18.2 ; 
2001;13750;M;SECONDAIRE     ;5;E;CHEF DE SEC.H.C CL0      ;50;27;4;.0    ;.0    ;17.8 ; 
2001;17850;F;BAC            ;19;E;CHEF DE SEC.H.C CL0      ;46;24;4;.0    ;4.0   ;19.0 ; 
2001;17900;M;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;46;24;4;.0    ;.0    ;18.0 ; 
2001;19450;M;BAC            ;62;E;CHEF DE SEC.H.C CL0      ;48;23;4;.0    ;.0    ;18.2 ; 
2001;21600;M;SECONDAIRE     ;81;E;CHEF DE SEC.H.C CL0      ;47;22;4;.0    ;.0    ;19.0 ;P
2001;22200;M;SECONDAIRE     ;47;E;CHEF DE SEC.H.C CL0      ;42;22;4;.0    ;.0    ;18.3 ; 
2001;23900;F;BAC            ;31;E;CHEF DE SEC.H.C CL0      ;44;21;4;.0    ;.0    ;19.8 ; 
2001;24000;M;SECONDAIRE     ;14;E;CHEF DE SEC.H.C CL0      ;40;21;4;.0    ;1.0   ;17.8 ; 
2001;7550;F;SECON 1ER CYCLE;5;E;CHEF DE SEC.H.C CL0      ;53;34;3;.0    ;.0    ;17.8 ; 
2001;8150;F;SECONDAIRE     ;36;E;CHEF DE SEC.H.C CL0      ;52;33;3;.0    ;5.0   ;17.5 ; 
2001;19850;M;SECONDAIRE     ;42;E;CHEF DE SEC.H.C CL0      ;49;23;3;.0    ;.0    ;19.0 ; 
2001;21000;M;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;45;22;3;.0    ;3.0   ;17.8 ; 
2001;23700;M;SECONDAIRE     ;22;E;CHEF DE SEC.H.C CL0      ;42;21;3;.0    ;.0    ;19.0 ; 
2001;28850;M;SECONDAIRE     ;22;E;CHEF DE SEC.H.C CL0      ;42;18;3;.0    ;.0    ;19.0 ; 
2001;35750;M;BAC            ;11;E;CHEF DE SEC.H.C CL0      ;39;14;3;.0    ;.0    ;19.0 ; 
2001;37950;M;BAC            ;55;E;CHEF DE SEC.H.C CL0      ;37;13;3;.0    ;.0    ;18.0 ; 
2001;40000;M;BAC            ;19;E;CHEF DE SEC.H.C CL0      ;37;13;3;.0    ;.0    ;18.5 ; 
2001;18200;F;SECONDAIRE     ;0;E;CHEF DE SEC.H.C CL0      ;46;24;2;1.0   ;.0    ;18.0 ; 
2001;21650;M;SECONDAIRE     ;29;E;CHEF DE SEC.H.C CL0      ;42;22;2;.0    ;.0    ;17.4 ; 
2001;22400;F;SECONDAIRE     ;14;E;CHEF DE SEC.H.C CL0      ;47;21;2;.0    ;3.0   ;17.8 ; 
2001;22950;M;SECONDAIRE     ;0;E;CHEF DE SEC.H.C CL0      ;46;21;2;.0    ;.0    ;18.1 ; 
2001;25250;M;SECONDAIRE     ;6;E;CHEF DE SEC.H.C CL0      ;42;20;2;.0    ;13.0  ;17.7 ; 
2001;29750;M;SECONDAIRE     ;4;E;CHEF DE SEC.H.C CL0      ;40;18;2;.0    ;.0    ;18.6 ; 
2001;29900;M;SECONDAIRE     ;42;E;CHEF DE SEC.H.C CL0      ;42;18;2;.0    ;.0    ;19.0 ;P
2001;30300;M;SECONDAIRE     ;54;E;CHEF DE SEC.H.C CL0      ;41;18;2;.0    ;.0    ;18.9 ; 
2001;36900;M;SECONDAIRE     ;59;E;CHEF DE SEC.H.C CL0      ;33;14;2;.0    ;.0    ;18.1 ; 
2001;42450;M;BAC            ;50;E;CHEF DE SEC.H.C CL0      ;37;12;2;.0    ;3.0   ;18.7 ; 
2001;43400;M;BAC            ;41;E;CHEF DE SEC.H.C CL0      ;37;12;2;.0    ;.0    ;19.3 ; 
2001;43600;M;BAC            ;66;E;CHEF DE SEC.H.C CL0      ;39;12;2;.0    ;.0    ;19.0 ; 
2001;44000;M;BAC            ;27;E;CHEF DE SEC.H.C CL0      ;42;12;2;1.0   ;.0    ;17.4 ; 
2001;44050;M;BAC            ;44;E;CHEF DE SEC.H.C CL0      ;37;12;2;.0    ;.0    ;18.3 ; 
2001;16900;M;SECONDAIRE     ;23;E;CHEF DE SEC.H.C CL0      ;44;25;1;.0    ;.0    ;19.0 ;P
2001;26350;F;SECONDAIRE     ;28;E;CHEF DE SECT.CL1         ;45;20;4;1.5   ;15.0  ;19.4 ; 
2001;43650;M;BAC            ;37;E;CHEF DE SECT.CL1         ;35;12;4;.0    ;.0    ;18.5 ;P
2001;43050;M;BAC            ;47;E;CHEF DE SECT.CL1         ;41;12;3;.0    ;.0    ;17.5 ; 
2001;11550;F;SECONDAIRE     ;19;E;CHEF DE SECT.CL1         ;51;30;2;.0    ;117.0 ;13.7 ; 
2001;13350;F;SECONDAIRE     ;0;E;CHEF DE SECT.CL1         ;49;27;2;.0    ;.0    ;18.5 ;P
2001;14300;F;SECON 1ER CYCLE;0;E;CHEF DE SECT.CL1         ;46;27;2;.0    ;.0    ;19.0 ;P
2001;25400;M;SECONDAIRE     ;31;E;CHEF DE SECT.CL1         ;46;20;2;.0    ;2.0   ;18.9 ;P
2001;25800;M;SECONDAIRE     ;22;E;CHEF DE SECT.CL1         ;46;20;2;.0    ;.0    ;19.0 ;P
2001;26750;F;SECONDAIRE     ;21;E;CHEF DE SECT.CL1         ;44;19;2;1.0   ;4.0   ;18.5 ;P
2001;29500;M;SECONDAIRE     ;12;E;CHEF DE SECT.CL1         ;46;18;2;.0    ;.0    ;18.8 ;P
2001;31600;M;SECONDAIRE     ;60;E;CHEF DE SECT.CL1         ;40;17;2;.0    ;1.0   ;17.5 ;P
2001;31900;M;SECONDAIRE     ;17;E;CHEF DE SECT.CL1         ;40;16;2;.0    ;4.0   ;17.8 ;P
2001;33100;M;SECONDAIRE     ;69;E;CHEF DE SECT.CL1         ;38;15;2;.0    ;.0    ;17.8 ; 
2001;33350;M;SECONDAIRE     ;43;E;CHEF DE SECT.CL1         ;39;15;2;.0    ;.0    ;19.0 ;P
2001;35350;M;SECONDAIRE     ;71;E;CHEF DE SECT.CL1         ;37;14;2;.0    ;.0    ;18.1 ;P
2001;37000;M;SECONDAIRE     ;39;E;CHEF DE SECT.CL1         ;35;14;2;.0    ;.0    ;19.0 ;P
2001;38600;M;BAC            ;21;E;CHEF DE SECT.CL1         ;40;13;2;.0    ;.0    ;18.6 ;P
2001;45300;M;BAC            ;21;E;CHEF DE SECT.CL1         ;39;11;2;.0    ;4.0   ;19.0 ;P
2001;47950;M;BAC            ;58;E;CHEF DE SECT.CL1         ;39;10;2;.0    ;2.0   ;17.4 ; 
2001;48600;M;BAC            ;70;E;CHEF DE SECT.CL1         ;34;10;2;.0    ;.0    ;17.5 ;P
2001;49500;F;BAC            ;72;E;CHEF DE SECT.CL1         ;35;10;2;.0    ;66.0  ;17.9 ; 
2001;49700;M;SECONDAIRE     ;18;E;CHEF DE SECT.CL1         ;35;10;2;.0    ;.0    ;17.5 ;P
2001;33800;M;SECONDAIRE     ;79;E;CHEF DE SECT.CL1         ;37;15;1;.0    ;.0    ;18.0 ;P
2001;43150;M;BAC            ;67;E;CHEF DE SECT.CL1         ;40;12;1;.0    ;.0    ;19.6 ;P
2001;47800;M;BAC            ;4;E;SECRETAIRE PR.CL1        ;33;10;4;.0    ;.0    ;17.3 ;P
2001;15850;F;SECONDAIRE     ;0;E;SECRETAIRE PR.CL1        ;46;26;3;9.0   ;8.0   ;17.1 ; 
2001;20650;F;SECONDAIRE     ;0;E;SECRETAIRE PR.CL1        ;47;22;3;.0    ;.0    ;18.0 ;P
2001;35450;F;BAC            ;11;E;SECRETAIRE PR.CL1        ;35;14;3;.0    ;.0    ;19.0 ;P
2001;14350;F;SECONDAIRE     ;26;E;SECRETAIRE PR.CL1        ;49;27;2;.0    ;.0    ;16.9 ;P
2001;18800;F;SECONDAIRE     ;27;E;SECRETAIRE PR.CL1        ;45;23;2;.0    ;.0    ;17.9 ;P
2001;23050;M;SECONDAIRE     ;28;E;SECRETAIRE PR.CL1        ;42;21;2;1.0   ;.0    ;19.3 ;P
2001;31500;M;SECONDAIRE     ;28;E;SECRETAIRE PR.CL1        ;42;17;2;.0    ;.0    ;19.6 ;P
2001;31650;M;SECONDAIRE     ;37;E;SECRETAIRE PR.CL1        ;41;17;2;.0    ;.0    ;18.5 ;P
2001;32900;M;SECONDAIRE     ;20;E;SECRETAIRE PR.CL1        ;35;15;2;.0    ;.0    ;15.0 ; 
2001;33300;M;SECONDAIRE     ;10;E;SECRETAIRE PR.CL1        ;36;15;2;.0    ;.0    ;17.3 ;P
2001;33900;M;SECONDAIRE     ;19;E;SECRETAIRE PR.CL1        ;38;15;2;.0    ;.0    ;19.1 ;P
2001;35800;M;SECONDAIRE     ;7;E;SECRETAIRE PR.CL1        ;40;14;2;1.0   ;.0    ;18.2 ;P
2001;36100;M;SECONDAIRE     ;38;E;SECRETAIRE PR.CL1        ;33;14;2;.0    ;.0    ;18.5 ;P
2001;51800;M;BAC            ;62;E;SECRETAIRE PR.CL1        ;33;9;2;.0    ;2.0   ;17.4 ;P
2001;52600;F;BAC            ;19;E;SECRETAIRE PR.CL1        ;32;8;2;.0    ;2.0   ;19.5 ;P
2001;53400;M;BAC            ;27;E;SECRETAIRE PR.CL1        ;27;8;2;.0    ;2.0   ;18.2 ;P
2001;56800;M;BAC+2          ;2;E;SECRETAIRE PR.CL1        ;34;6;2;.5    ;.0    ;17.9 ;P
2001;49100;F;BAC            ;0;E;SECRETAIRE PRINC.CL2     ;31;10;6;2.5   ;3.0   ;18.7 ;P
2001;49600;F;SECONDAIRE     ;1;E;SECRETAIRE PRINC.CL2     ;30;10;6;3.0   ;36.0  ;16.8 ; 
2001;12250;M;SECON 1ER CYCLE;72;E;SECRETAIRE PRINC.CL2     ;52;28;3;.0    ;.0    ;18.0 ;P
2001;30600;F;SECONDAIRE     ;34;E;SECRETAIRE PRINC.CL2     ;52;18;3;.0    ;13.0  ;16.3 ; 
2001;36300;M;SECONDAIRE     ;66;E;SECRETAIRE PRINC.CL2     ;44;14;3;.0    ;.0    ;18.5 ;P
2001;41400;M;SECONDAIRE     ;6;E;SECRETAIRE PRINC.CL2     ;37;12;3;1.0   ;7.0   ;17.8 ; 
2001;53250;M;SECONDAIRE     ;29;E;SECRETAIRE PRINC.CL2     ;33;8;3;.0    ;5.0   ;17.7 ;P
2001;18450;F;SECONDAIRE     ;50;E;SECRETAIRE PRINC.CL2     ;46;24;2;.0    ;2.0   ;18.2 ;P
2001;19550;M;SECON 1ER CYCLE;9;E;SECRETAIRE PRINC.CL2     ;46;23;2;.0    ;3.0   ;18.7 ;P
2001;25150;M;SECONDAIRE     ;11;E;SECRETAIRE PRINC.CL2     ;48;20;2;.0    ;.0    ;19.0 ;P
2001;33600;F;SECONDAIRE     ;29;E;SECRETAIRE PRINC.CL2     ;40;15;2;.0    ;.0    ;18.0 ;P
2001;38800;M;SECONDAIRE     ;15;E;SECRETAIRE PRINC.CL2     ;39;13;2;.0    ;.0    ;17.7 ;P
2001;39250;M;SECONDAIRE     ;78;E;SECRETAIRE PRINC.CL2     ;35;13;2;.0    ;2.0   ;17.1 ; 
2001;41250;M;SECONDAIRE     ;48;E;SECRETAIRE PRINC.CL2     ;38;12;2;.0    ;6.0   ;17.6 ;P
2001;41900;M;SECONDAIRE     ;76;E;SECRETAIRE PRINC.CL2     ;37;12;2;.0    ;.0    ;19.0 ;P
2001;41950;M;SECONDAIRE     ;12;E;SECRETAIRE PRINC.CL2     ;43;12;2;.0    ;.0    ;18.9 ;P
2001;42350;M;SECONDAIRE     ;12;E;SECRETAIRE PRINC.CL2     ;35;12;2;.0    ;2.0   ;18.5 ;P
2001;42400;M;SECONDAIRE     ;12;E;SECRETAIRE PRINC.CL2     ;35;12;2;.0    ;.0    ;18.4 ;P
2001;43450;M;SECONDAIRE     ;12;E;SECRETAIRE PRINC.CL2     ;37;12;2;.0    ;.0    ;18.6 ;P
2001;44450;M;SECONDAIRE     ;45;E;SECRETAIRE PRINC.CL2     ;36;12;2;.0    ;7.0   ;16.7 ;P
2001;44650;M;SECONDAIRE     ;77;E;SECRETAIRE PRINC.CL2     ;39;12;2;.0    ;.0    ;19.0 ;P
2001;44750;F;SECONDAIRE     ;40;E;SECRETAIRE PRINC.CL2     ;43;12;2;.0    ;.0    ;19.3 ;P
2001;45150;M;SECONDAIRE     ;13;E;SECRETAIRE PRINC.CL2     ;36;11;2;.0    ;7.0   ;17.5 ;P
2001;55700;F;BAC            ;11;E;SECRETAIRE PRINC.CL2     ;33;7;2;.0    ;60.0  ;18.7 ; 
2001;56550;M;BAC            ;61;E;SECRETAIRE PRINC.CL2     ;29;6;2;.0    ;.0    ;16.5 ;P
2001;56700;M;BAC            ;50;E;SECRETAIRE PRINC.CL2     ;35;6;2;.0    ;.0    ;18.7 ;P
2001;57250;F;BAC            ;1;E;SECRETAIRE PRINC.CL2     ;28;6;2;5.0   ;16.0  ;15.8 ; 
2001;28650;F;SECONDAIRE     ;0;E;SECRETAIRE PR.CL3        ;42;19;3;2.5   ;7.0   ;18.2 ;P
2001;43550;M;SECONDAIRE     ;20;E;SECRETAIRE PR.CL3        ;33;12;3;.0    ;3.0   ;15.0 ; 
2001;52300;M;SECONDAIRE     ;56;E;SECRETAIRE PR.CL3        ;31;9;3;.0    ;.0    ;19.0 ;P
2001;12500;M;PRIMAIRE       ;0;E;SECRETAIRE PR.CL3        ;58;28;2;1.0   ;.0    ;18.0 ;P
2001;18950;M;SECON 1ER CYCLE;2;E;SECRETAIRE PR.CL3        ;56;23;2;.0    ;.0    ;17.9 ;P
2001;27850;F;SECONDAIRE     ;15;E;SECRETAIRE PR.CL3        ;39;19;2;1.0   ;4.0   ;17.7 ;P
2001;44100;M;SECONDAIRE     ;42;E;SECRETAIRE PR.CL3        ;46;12;2;.0    ;.0    ;19.5 ;P
